id;driver;image
19188;VT026842.GAL4@attP2;TP11123001L28Sum01
19191;VT037807.GAL4@attP2;TP11123001L31Sum01
19192;VT005404.GAL4@attP2;TP11123001L32Sum01
19196;VT058684.GAL4@attP2;EB18R1GR1B1L7401
19197;VT048626.GAL4@attP2;EB18R1GR1B1L7201
19201;VT058394.GAL4@attP2;EB18R1GR1B1L6801
19203;VT058856.GAL4@attP2;EB18R1GR1B1L6601
19204;VT002483.GAL4@attP2;EB18R1GR1B1L6401
19206;VT014960.GAL4@attP2;EB18R1GR1B1L6101
19208;VT035190.GAL4@attP2;EB18R1GR1B1L5601
19211;VT022220.GAL4@attP2;EB18R1GR1B1L5301
19214;VT024625.GAL4@attP2;EB18R1GR1B1L4901
19215;VT014333.GAL4@attP2;EB18R1GR1B1L4601
19217;VT051455.GAL4@attP2;EB18R1GR1B1L4401
19219;VT040168.GAL4@attP2;EB18R1GR1B1L4201
19224;VT022005.GAL4@attP2;EB18R1GR1B1L3701
19226;VT000767.GAL4@attP2;TP12010401L02Sum01
19228;VT055985.GAL4@attP2;TP12010401L06Sum01
19231;VT030533.GAL4@attP2;TP12010401L09Sum01
19232;VT015182.GAL4@attP2;TP12010401L10Sum01
19234;VT036352.GAL4@attP2;TP12010401L12Sum01
19237;VT012436.GAL4@attP2;TP12010401L15Sum01
19238;VT062474.GAL4@attP2;TP12010401L16Sum01
19240;VT031044.GAL4@attP2;TP12010401L18Sum01
19242;VT017245.GAL4@attP2;TP12010401L20Sum01
19244;VT014482.GAL4@attP2;TP12010401L22Sum01
19247;VT048458.GAL4@attP2;TP12010401L25Sum01
19248;VT010136.GAL4@attP2;TP12010401L26Sum01
19249;VT012244.GAL4@attP2;TP12010401L28Sum01
19251;VT043301.GAL4@attP2;TP12010401L30Sum01
19253;VT055847.GAL4@attP2;TP12010401L32Sum01
19255;VT051725.GAL4@attP2;TP12010401L34Sum01
19257;VT943897.GAL4@attP2;TP11123001L01Sum01
19261;VT931556.GAL4@attP2;TP11123001L05Sum01
19264;VT905297.GAL4@attP2;TP11123001L08Sum01
19267;VT919242.GAL4@attP2;TP11123001L11Sum01
19268;VT060513.GAL4@attP2;AR120102M22R1GR1B1L0101
19269;VT041994.GAL4@attP2;AR120102M22R1GR1B1L1501
19270;VT048416.GAL4@attP2;AR120102M22R1GR1B1L4401
19271;VT063560.GAL4@attP2;AR120102M22R1GR1B1L4701
19272;VT026020.GAL4@attP2;AR120102M23R1GR1B1L0201
19273;VT003231.GAL4@attP2;AR120102M23R1GR1B1L1301
19274;VT060078.GAL4@attP2;AR120102M23R1GR1B1L1601
19275;VT041882.GAL4@attP2;AR120102M23R1GR1B1L2001
19276;VT048835.GAL4@attP2;AR120102M23R1GR1B1L2301
19277;VT050314.GAL4@attP2;AR120102M23R1GR1B1L2901
19279;VT016622.GAL4@attP2;AR120102M23R1GR1B1L3101
19280;VT060522.GAL4@attP2;AR120102M23R1GR1B1L3401
19281;VT007342.GAL4@attP2;AR120102M23R1GR1B1L3501
19283;VT008344.GAL4@attP2;AR120102M23R1GR1B1L4101
19285;VT040548.GAL4@attP2;AR120102M23R1GR1B1L4401
19287;VT012399.GAL4@attP2;AR120102M23R1GR1B1L4801
19288;VT050214.GAL4@attP2;AR120102M23R1GR1B1L4901
19292;VT040545.GAL4@attP2;TP12011201L04Sum01
19294;VT040578.GAL4@attP2;TP12011201L06Sum01
19295;VT003067.GAL4@attP2;TP12011201L07Sum01
19297;VT033644.GAL4@attP2;TP12011201L09Sum01
19299;VT040007.GAL4@attP2;TP12011201L18Sum01
19300;VT051883.GAL4@attP2;TP12011201L01Sum01
19303;VT016123.GAL4@attP2;TP12011201L21Sum01
19306;VT041436.GAL4@attP2;TP12011201L26Sum01
19309;VT033632.GAL4@attP2;EB18R1GR1B1L0101
19313;VT064581.GAL4@attP2;EB18R1GR1B1L0601
19315;VT063706.GAL4@attP2;EB18R1GR1B1L0801
19317;VT050225.GAL4@attP2;EB18R1GR1B1L1101
19319;VT044326.GAL4@attP2;EB18R1GR1B1L1301
19322;VT035184.GAL4@attP2;EB18R1GR1B1L1701
19323;VT033482.GAL4@attP2;EB18R1GR1B1L1901
19324;VT058931.GAL4@attP2;EB18R1GR1B1L2401
19326;VT049573.GAL4@attP2;EB18R1GR1B1L2701
19327;VT008654.GAL4@attP2;EB18R1GR1B1L3001
19329;VT022272.GAL4@attP2;EB18R1GR1B1L3201
19333;VT018693.GAL4@attP2;AR120109L01Sum01
19334;VT045153.GAL4@attP2;AR120109L02Sum01
19338;VT040568.GAL4@attP2;AR120109L10Sum01
19339;VT050228.GAL4@attP2;AR120109L13Sum01
19340;VT044330.GAL4@attP2;AR120109L15Sum01
19341;VT056507.GAL4@attP2;AR120109L17Sum01
19342;VT014710.GAL4@attP2;AR120109L20Sum01
19343;VT058544.GAL4@attP2;AR120109L22Sum01
19345;VT048640.GAL4@attP2;AR120109L29Sum01
19346;VT061454.GAL4@attP2;AR120109L30Sum01
19348;VT016963.GAL4@attP2;AR120109L32Sum01
19350;VT017121.GAL4@attP2;AR120109L35Sum01
19351;VT064881.GAL4@attP2;AR120109L52Sum01
19352;VT000536.GAL4@attP2;AR120109L57Sum01
19353;VT032994.GAL4@attP2;AR120109L58Sum01
19357;VT002479.GAL4@attP2;AR120109L63Sum01
19358;VT043640.GAL4@attP2;AR120109L70Sum01
19360;VT015736.GAL4@attP2;AR120109L73Sum01
19361;VT056582.GAL4@attP2;AR120109L76Sum01
19362;VT026828.GAL4@attP2;TP12011201L17Sum01
19364;VT047879.GAL4@attP2;TP12011201L13Sum01
19367;VT012089.GAL4@attP2;TP12011201L23Sum01
19368;VT999037.GAL4@attP2;TP12011201L25Sum01
19369;VT048156.GAL4@attP2;TP12011201L29Sum01
19370;VT015728.GAL4@attP2;TP12011201L30Sum01
19372;VT012642.GAL4@attP2;TP12011201L34Sum01
19374;VT040540.GAL4@attP2;TP12011601L02Sum01
19376;VT045148.GAL4@attP2;TP12011601L04Sum01
19378;VT048153.GAL4@attP2;TP12011601L06Sum01
19380;VT019067.GAL4@attP2;TP12011601L08Sum01
19381;VT009635.GAL4@attP2;TP12011601L09Sum01
19383;VT032761.GAL4@attP2;TP12011601L11Sum01
19386;VT009791.GAL4@attP2;TP12011601L14Sum01
19388;VT026656.GAL4@attP2;TP12011601L16Sum01
19389;VT019063.GAL4@attP2;TP12011601L18Sum01
19391;VT033640.GAL4@attP2;TP12011601L20Sum01
19393;VT050238.GAL4@attP2;TP12011601L22Sum01
19395;VT041428.GAL4@attP2;TP12011601L24Sum01
19397;VT019026.GAL4@attP2;TP12011601L27Sum01
19399;VT033619.GAL4@attP2;TP12011601L30Sum01
19401;VT016685.GAL4@attP2;EB19R1GR1B1L5601
19405;VT034630.GAL4@attP2;EB19R1GR1B1L5201
19409;VT012438.GAL4@attP2;EB19R1GR1B1L4801
19410;VT048866.GAL4@attP2;EB19R1GR1B1L4701
19415;VT064571.GAL4@attP2;EB19R1GR1B1L4201
19416;VT040594.GAL4@attP2;EB19R1GR1B1L4101
19419;VT000837.GAL4@attP2;EB19R1GR1B1L3801
19422;VT008421.GAL4@attP2;EB19R1GR1B1L3401
19426;VT023552.GAL4@attP2;EB19R1GR1B1L3001
19427;VT016127.GAL4@attP2;EB19R1GR1B1L2901
19430;VT045089.GAL4@attP2;EB19R1GR1B1L0401
19431;VT026477.GAL4@attP2;EB19R1GR1B1L0501
19433;VT049895.GAL4@attP2;EB19R1GR1B1L0901
19434;VT058471.GAL4@attP2;EB19R1GR1B1L1101
19437;VT064674.GAL4@attP2;EB19R1GR1B1L1601
19439;VT023793.GAL4@attP2;EB19R1GR1B1L1801
19441;VT019350.GAL4@attP2;EB19R1GR1B1L2201
19443;VT001971.GAL4@attP2;EB20R1GR1B1L6901
19446;VT048842.GAL4@attP2;EB20R1GR1B1L6201
19447;VT033937.GAL4@attP2;EB20R1GR1B1L6101
19449;VT024602.GAL4@attP2;EB20R1GR1B1L5901
19453;VT043931.GAL4@attP2;EB20R1GR1B1L5201
19457;VT040585.GAL4@attP2;EB20R1GR1B1L4801
19459;VT033043.GAL4@attP2;EB20R1GR1B1L4601
19462;VT040577.GAL4@attP2;EB20R1GR1B1L4201
19467;VT015723.GAL4@attP2;EB20R1GR1B1L3601
19469;VT013945.GAL4@attP2;EB20R1GR1B1L3401
19470;VT012595.GAL4@attP2;EB20R1GR1B1L3301
19473;VT061379.GAL4@attP2;EB20R1GR1B1L2501
19474;VT039959.GAL4@attP2;EB20R1GR1B1L2401
19478;VT017423.GAL4@attP2;EB20R1GR1B1L1901
19480;VT043300.GAL4@attP2;EB20R1GR1B1L1601
19483;VT043144.GAL4@attP2;EB20R1GR1B1L1301
19484;VT050229.GAL4@attP2;EB20R1GR1B1L1201
19488;VT012439.GAL4@attP2;EB20R1GR1B1L0701
19489;VT023842.GAL4@attP2;EB20R1GR1B1L0601
19491;VT033235.GAL4@attP2;EB20R1GR1B1L0201
19492;VT041439.GAL4@attP2;EB20R1GR1B1L3901
19498;VT048646.GAL4@attP2;EB16R1GR1B1L0301
19500;VT061927.GAL4@attP2;EB16R1GR1B1L0601
19504;VT024621.GAL4@attP2;EB16R1GR1B1L1001
19506;VT025392.GAL4@attP2;EB16R1GR1B1L1201
19508;VT006420.GAL4@attP2;EB16R1GR1B1L1401
19512;VT004990.GAL4@attP2;EB16R1GR1B1L1801
19514;VT004904.GAL4@attP2;EB16R1GR1B1L2301
19515;VT026174.GAL4@attP2;EB16R1GR1B1L2401
19518;VT026176.GAL4@attP2;EB16R1GR1B1L2901
19523;VT063533.GAL4@attP2;EB16R1GR1B1L3601
19524;VT062088.GAL4@attP2;EB16R1GR1B1L3901
19528;VT040356.GAL4@attP2;EB16R1GR1B1L4401
19530;VT023839.GAL4@attP2;EB16R1GR1B1L4701
19532;VT031490.GAL4@attP2;EB16R1GR1B1L4901
19535;VT043859.GAL4@attP2;EB16R1GR1B1L5301
19538;VT012601.GAL4@attP2;EB16R1GR1B1L5601
19540;VT023820.GAL4@attP2;EB16R1GR1B1L5901
19544;VT046018.GAL4@attP2;EB16R1GR1B1L6301
19545;VT006385.GAL4@attP2;EB16R1GR1B1L6401
19548;VT011132.GAL4@attP2;EB16R1GR1B1L6801
19549;VT050187.GAL4@attP2;EB16R1GR1B1L7101
19550;VT061711.GAL4@attP2;EB16R1GR1B1L7301
19552;VT999036.GAL4@attP2;EB17R1GR1B1L0101
19556;VT061461.GAL4@attP2;EB17R1GR1B1L0601
19557;VT048649.GAL4@attP2;EB17R1GR1B1L0701
19561;VT062240.GAL4@attP2;EB17R1GR1B1L1201
19565;VT032279.GAL4@attP2;EB17R1GR1B1L1601
19566;VT025606.GAL4@attP2;EB17R1GR1B1L1801
19568;VT010252.GAL4@attP2;EB17R1GR1B1L2201
19571;VT014533.GAL4@attP2;EB17R1GR1B1L2501
19574;VT064558.GAL4@attP2;EB17R1GR1B1L2901
19575;VT025941.GAL4@attP2;EB17R1GR1B1L3001
19577;VT057231.GAL4@attP2;EB17R1GR1B1L3401
19580;VT058930.GAL4@attP2;EB17R1GR1B1L3701
19584;VT044113.GAL4@attP2;EB17R1GR1B1L4501
19585;VT924057.GAL4@attP2;AR120109L56Sum01
19587;VT938145.GAL4@attP2;AR120102M23R1GR1B1L5201
19589;VT905331.GAL4@attP2;AR120102M22R1GR1B1L0401
19590;VT999026.GAL4@attP2;EB17R1GR1B1L4801
19593;VT040980.GAL4@attP2;EB17R1GR1B1L5101
19690;VT046255.GAL4@attP2;Las91R1GR1B1L3501
19691;VT061225.GAL4@attP2;Las91R1GR1B1L3701
19692;VT050183.GAL4@attP2;Las91R1GR1B1L4001
19693;VT062635.GAL4@attP2;Las91R1GR1B1L4401
19695;VT045997.GAL4@attP2;Las91R1GR1B1L5201
19698;VT034811.GAL4@attP2;Las91R1GR1B1L5601
19699;VT040053.GAL4@attP2;Las91R1GR1B1L5801
19701;VT016471.GAL4@attP2;Las91R1GR1B1L6201
19702;VT020739.GAL4@attP2;Las91R1GR1B1L6501
19703;VT027000.GAL4@attP2;Las91R1GR1B1L6901
19704;VT005004.GAL4@attP2;Las91R1GR1B1L7101
19707;VT025604.GAL4@attP2;Las91R1GR1B1L7401
19708;VT039973.GAL4@attP2;Las91R1GR1B1L7701
19864;VT050249.GAL4@attP2;TP12011901L01Sum01
19867;VT048353.GAL4@attP2;TP12011901L04Sum01
19868;VT058727.GAL4@attP2;TP12011901L05Sum01
19871;VT043302.GAL4@attP2;TP12011901L08Sum01
19873;VT056878.GAL4@attP2;TP12011901L10Sum01
19874;VT062093.GAL4@attP2;TP12011901L11Sum01
19876;VT039622.GAL4@attP2;TP12011901L13Sum01
19879;VT043775.GAL4@attP2;TP12011901L16Sum01
19881;VT020527.GAL4@attP2;TP12011901L18Sum01
19883;VT045774.GAL4@attP2;TP12011901L20Sum01
19885;VT026990.GAL4@attP2;TP12011901L22Sum01
19886;VT044103.GAL4@attP2;TP12011901L23Sum01
19889;VT059002.GAL4@attP2;TP12011901L26Sum01
19890;VT041427.GAL4@attP2;TP12011901L27Sum01
19893;VT004291.GAL4@attP2;TP12011901L30Sum01
19895;VT014247.GAL4@attP2;TP12011901L32Sum01
19896;VT029514.GAL4@attP2;TP12011901L33Sum01
19899;VT030322.GAL4@attP2;TP12011901L36Sum01
19900;VT063707.GAL4@attP2;TP12011901L37Sum01
19903;VT063736.GAL4@attP2;TP12011901L40Sum01
19905;VT033301.GAL4@attP2;TP12011901L42Sum01
19907;VT041739.GAL4@attP2;TP12011901L44Sum01
19908;VT058385.GAL4@attP2;TP12011901L45Sum01
19910;VT030544.GAL4@attP2;MM37L8Sum01
19912;VT040557.GAL4@attP2;MM37L78Sum01
19913;VT002075.GAL4@attP2;MM37L75Sum01
19915;VT017557.GAL4@attP2;MM37L72Sum01
19918;VT063980.GAL4@attP2;MM37L68Sum01
19919;VT044063.GAL4@attP2;MM37L66Sum01
19920;VT057295.GAL4@attP2;MM37L64Sum01
19923;VT044110.GAL4@attP2;MM37L59Sum01
19924;VT063978.GAL4@attP2;MM37L57Sum01
19926;VT047326.GAL4@attP2;MM37L55Sum01
19927;VT013611.GAL4@attP2;MM37L52Sum01
19928;VT040962.GAL4@attP2;MM37L51Sum01
19929;VT048943.GAL4@attP2;MM37L4Sum01
19930;VT019028.GAL4@attP2;MM37L47Sum01
19931;VT012227.GAL4@attP2;MM37L43Sum01
19933;VT040574.GAL4@attP2;MM37L41Sum01
19937;VT032766.GAL4@attP2;MM37L37Sum01
19939;VT013711.GAL4@attP2;MM37L35Sum01
19943;VT025493.GAL4@attP2;MM37L30Sum01
19947;VT044107.GAL4@attP2;MM37L27Sum01
19948;VT054782.GAL4@attP2;MM37L26Sum01
19951;VT049274.GAL4@attP2;MM37L22Sum01
19952;VT017651.GAL4@attP2;MM37L20Sum01
19953;VT048942.GAL4@attP2;MM37L1Sum01
19954;VT042357.GAL4@attP2;MM37L16Sum01
19955;VT034262.GAL4@attP2;MM37L14Sum01
19957;VT040575.GAL4@attP2;MM37L10Sum01
20034;VT026660.GAL4@attP2;Lasz72R1GR1B1L0201
20035;VT061228.GAL4@attP2;Lasz72R1GR1B1L0501
20037;VT044293.GAL4@attP2;Lasz72R1GR1B1L1001
20038;VT031493.GAL4@attP2;Lasz72R1GR1B1L1401
20039;VT059428.GAL4@attP2;Lasz72R1GR1B1L1701
20040;VT027276.GAL4@attP2;Lasz72R1GR1B1L1901
20041;VT048672.GAL4@attP2;Lasz72R1GR1B1L2101
20043;VT056755.GAL4@attP2;Lasz72R1GR1B1L2501
20044;VT016054.GAL4@attP2;Lasz72R1GR1B1L2801
20048;VT019231.GAL4@attP2;Lasz72R1GR1B1L3401
20049;VT046302.GAL4@attP2;Lasz72R1GR1B1L3701
20050;VT004304.GAL4@attP2;Lasz72R1GR1B1L4001
20051;VT002077.GAL4@attP2;Lasz72R1GR1B1L4201
20054;VT007066.GAL4@attP2;Lasz72R1GR1B1L4601
20055;VT017657.GAL4@attP2;Lasz72R1GR1B1L4701
20057;VT062500.GAL4@attP2;Lasz72R1GR1B1L5101
20059;VT007393.GAL4@attP2;Lasz72R1GR1B1L5501
20060;VT025948.GAL4@attP2;Lasz72R1GR1B1L5601
20061;VT048822.GAL4@attP2;Lasz72R1GR1B1L5901
20062;VT000008.GAL4@attP2;Lasz72R1GR1B1L6201
20063;VT007187.GAL4@attP2;Lasz72R1GR1B1L6401
20065;VT050668.GAL4@attP2;Lasz72R1GR1B1L6701
20066;VT012294.GAL4@attP2;Lasz72R1GR1B1L6901
20067;VT002074.GAL4@attP2;Lasz72R1GR1B1L7301
20068;VT002073.GAL4@attP2;Lasz72R1GR1B1L7601
20069;VT008890.GAL4@attP2;Lasz72R1GR1B1L7701
20072;VT028340.GAL4@attP2;Lasz72R1GR1B1L8001
20075;VT064880.GAL4@attP2;Lasz72R1GR1B1L8501
20076;VT008923.GAL4@attP2;Lasz72R1GR1B1L8701
20077;VT000027.GAL4@attP2;Lasz72R1GR1B1L8901
20078;VT013670.GAL4@attP2;Lasz72R1GR1B1L9201
20288;VT050612.GAL4@attP2;AR120119L03Sum01
20289;VT058199.GAL4@attP2;AR120119L05Sum01
20291;VT036779.GAL4@attP2;AR120119L08Sum01
20293;VT040347.GAL4@attP2;AR120119L17Sum01
20294;VT008967.GAL4@attP2;AR120119L20Sum01
20296;VT040968.GAL4@attP2;AR120119L25Sum01
20297;VT057275.GAL4@attP2;AR120119L27Sum01
20299;VT008345.GAL4@attP2;AR120119L30Sum01
20300;VT043787.GAL4@attP2;AR120119L32Sum01
20302;VT018684.GAL4@attP2;AR120119L38Sum01
20304;VT033941.GAL4@attP2;AR120119L43Sum01
20307;VT050235.GAL4@attP2;AR120119L47Sum01
20308;VT040556.GAL4@attP2;AR120119L50Sum01
20309;VT058693.GAL4@attP2;AR120119L52Sum01
20310;VT013949.GAL4@attP2;AR120119L54Sum01
20312;VT015733.GAL4@attP2;AR120119L57Sum01
20313;VT025930.GAL4@attP2;AR120119L59Sum01
20316;VT021838.GAL4@attP2;AR120119L65Sum01
20318;VT000112.GAL4@attP2;AR120119L69Sum01
20319;VT033636.GAL4@attP2;AR120119L70Sum01
20321;VT058711.GAL4@attP2;AR120119L73Sum01
20322;VT000773.GAL4@attP2;AR120119L74Sum01
20324;VT043378.GAL4@attP2;AR120119L83Sum01
20325;VT032992.GAL4@attP2;AR120119L85Sum01
20327;VT015777.GAL4@attP2;MM38BL7Sum01
20328;VT045485.GAL4@attP2;MM38BL6Sum01
20334;VT051758.GAL4@attP2;MM38BL36Sum01
20335;VT021740.GAL4@attP2;MM38BL35Sum01
20338;VT030298.GAL4@attP2;MM38BL2Sum01
20339;VT038168.GAL4@attP2;MM38BL29Sum01
20342;VT056754.GAL4@attP2;MM38BL25Sum01
20343;VT026658.GAL4@attP2;MM38BL23Sum01
20345;VT063548.GAL4@attP2;MM38BL20Sum01
20347;VT046087.GAL4@attP2;MM38BL14Sum01
20349;VT043674.GAL4@attP2;MM38BL10Sum01
20350;VT027731.GAL4@attP2;MM38AL9Sum01
20353;VT026149.GAL4@attP2;MM38AL4Sum01
20354;VT058387.GAL4@attP2;MM38AL41Sum01
20356;VT046560.GAL4@attP2;MM38AL3Sum01
20358;VT044753.GAL4@attP2;MM38AL38Sum01
20363;VT020818.GAL4@attP2;MM38AL30Sum01
20365;VT025781.GAL4@attP2;MM38AL29Sum01
20369;VT058357.GAL4@attP2;MM38AL25Sum01
20371;VT032783.GAL4@attP2;MM38AL22Sum01
20372;VT064919.GAL4@attP2;MM38AL20Sum01
20375;VT011148.GAL4@attP2;MM38AL18Sum01
20378;VT029579.GAL4@attP2;MM38AL15Sum01
20380;VT049815.GAL4@attP2;MM38AL12Sum01
20381;VT058938.GAL4@attP2;TP12012301L01Sum01
20384;VT061224.GAL4@attP2;TP12012301L04Sum01
20385;VT043074.GAL4@attP2;TP12012301L05Sum01
20388;VT062054.GAL4@attP2;TP12012301L12Sum01
20389;VT040983.GAL4@attP2;TP12012301L13Sum01
20391;VT026657.GAL4@attP2;TP12012301L15Sum01
20393;VT038450.GAL4@attP2;TP12012301L17Sum01
20394;VT044324.GAL4@attP2;TP12012301L19Sum01
20397;VT045992.GAL4@attP2;TP12012301L23Sum01
20399;VT025971.GAL4@attP2;TP12012301L25Sum01
20400;VT044967.GAL4@attP2;TP12012301L26Sum01
20402;VT018830.GAL4@attP2;TP12012301L28Sum01
20443;VT008975.GAL4@attP2;AR120123L01Sum01
20450;VT050236.GAL4@attP2;AR120123L06Sum01
20456;VT040588.GAL4@attP2;AR120123L10Sum01
20460;VT043700.GAL4@attP2;AR120123L13Sum01
20466;VT050232.GAL4@attP2;AR120123L17Sum01
20468;VT040552.GAL4@attP2;AR120123L18Sum01
20473;VT010671.GAL4@attP2;AR120123L27Sum01
20482;VT045797.GAL4@attP2;AR120123L91Sum01
20484;VT002210.GAL4@attP2;AR120123L90Sum01
20486;VT049365.GAL4@attP2;AR120123L85Sum01
20488;VT000104.GAL4@attP2;AR120123L82Sum01
20489;VT059693.GAL4@attP2;AR120123L81Sum01
20490;VT026705.GAL4@attP2;AR120123L80Sum01
20492;VT001601.GAL4@attP2;AR120123L78Sum01
20493;VT055715.GAL4@attP2;AR120123L75Sum01
20494;VT050658.GAL4@attP2;AR120123L73Sum01
20495;VT017239.GAL4@attP2;AR120123L72Sum01
20496;VT014013.GAL4@attP2;AR120123L68Sum01
20499;VT040973.GAL4@attP2;AR120123L61Sum01
20500;VT030604.GAL4@attP2;AR120123L56Sum01
20501;VT032778.GAL4@attP2;AR120123L55Sum01
20504;VT033613.GAL4@attP2;AR120123L49Sum01
20507;VT014644.GAL4@attP2;AR120123L46Sum01
20508;VT047324.GAL4@attP2;AR120123L44Sum01
20512;VT029582.GAL4@attP2;AR120123L37Sum01
20513;VT019352.GAL4@attP2;AR120123L35Sum01
20514;VT012451.GAL4@attP2;AR120123L33Sum01
20517;VT017251.GAL4@attP2;AR120123L30Sum01
20519;VT000841.GAL4@attP2;AR120123L26Sum01
20520;VT044341.GAL4@attP2;AR120123L23Sum01
20521;VT040589.GAL4@attP2;AR120123L22Sum01
20522;VT007403.GAL4@attP2;Lasz93R1GR1B1L1601
20523;VT017240.GAL4@attP2;Lasz93R1GR1B1L1401
20524;VT025773.GAL4@attP2;Lasz93R1GR1B1L1201
20527;VT023835.GAL4@attP2;Lasz93R1GR1B1L0901
20530;VT026999.GAL4@attP2;Lasz93R1GR1B1L0501
20531;VT025720.GAL4@attP2;Lasz93R1GR1B1L0301
20534;VT038980.GAL4@attP2;TP12012301L09Sum01
20535;VT056453.GAL4@attP2;TP12012301L08Sum01
20543;VT002856.GAL4@attP2;MM39BL9Sum01
20546;VT024617.GAL4@attP2;MM39BL5Sum01
20547;VT033002.GAL4@attP2;MM39BL3Sum01
20549;VT043657.GAL4@attP2;MM39BL35Sum01
20551;VT008423.GAL4@attP2;MM39BL32Sum01
20553;VT027012.GAL4@attP2;MM39BL29Sum01
20556;VT025279.GAL4@attP2;MM39BL26Sum01
20560;VT049458.GAL4@attP2;MM39BL21Sum01
20561;VT025278.GAL4@attP2;MM39BL20Sum01
20565;VT040934.GAL4@attP2;MM39BL13Sum01
20566;VT037873.GAL4@attP2;MM39BL12Sum01
20569;VT022103.GAL4@attP2;MM39AL9Sum01
20571;VT048350.GAL4@attP2;MM39AL5Sum01
20573;VT043139.GAL4@attP2;MM39AL38Sum01
20575;VT020128.GAL4@attP2;MM39AL34Sum01
20578;VT008657.GAL4@attP2;MM39AL31Sum01
20580;VT023818.GAL4@attP2;MM39AL2Sum01
20581;VT025273.GAL4@attP2;MM39AL28Sum01
20583;VT062855.GAL4@attP2;MM39AL24Sum01
20584;VT003232.GAL4@attP2;MM39AL21Sum01
20588;VT033481.GAL4@attP2;MM39AL16Sum01
20589;VT038260.GAL4@attP2;MM39AL15Sum01
20697;VT009857.GAL4@attP2;MK111110L063Sum01
20703;VT036267.GAL4@attP2;MK111110L055Sum01
20708;VT001609.GAL4@attP2;MK111110L048Sum01
20712;VT033646.GAL4@attP2;MK111110L044Sum01
20714;VT043656.GAL4@attP2;MK111110L035Sum01
20717;VT020029.GAL4@attP2;MK111110L031Sum01
20720;VT048417.GAL4@attP2;MK111110L027Sum01
20825;VT065132.GAL4@attP2;Lasz93R1GR1B1L2601
20827;VT026325.GAL4@attP2;Lasz93R1GR1B1L2301
20829;VT010276.GAL4@attP2;Lasz93R1GR1B1L1901
20830;VT050275.GAL4@attP2;TP12012601L01Sum01
20832;VT044340.GAL4@attP2;TP12012601L04Sum01
20833;VT043070.GAL4@attP2;TP12012601L06Sum01
20835;VT043366.GAL4@attP2;TP12012601L08Sum01
20837;VT025797.GAL4@attP2;TP12012601L10Sum01
20838;VT044972.GAL4@attP2;TP12012601L11Sum01
20840;VT023557.GAL4@attP2;TP12012601L13Sum01
20842;VT004435.GAL4@attP2;TP12012601L15Sum01
20845;VT005534.GAL4@attP2;TP12012601L18Sum01
20846;VT016238.GAL4@attP2;TP12012601L19Sum01
20848;VT014717.GAL4@attP2;TP12012601L21Sum01
20849;VT045999.GAL4@attP2;TP12012601L23Sum01
20850;VT061918.GAL4@attP2;TP12012601L26Sum01
20851;VT048863.GAL4@attP2;TP12012601L27Sum01
20854;VT003233.GAL4@attP2;TP12012601L31Sum01
20855;VT039307.GAL4@attP2;TP12012601L32Sum01
20859;VT041437.GAL4@attP2;TP12013001L04Sum01
20860;VT011146.GAL4@attP2;TP12013001L05Sum01
20863;VT041498.GAL4@attP2;TP12013001L08Sum01
20864;VT058996.GAL4@attP2;TP12013001L09Sum01
20866;VT044168.GAL4@attP2;TP12013001L12Sum01
20868;VT064495.GAL4@attP2;TP12013001L14Sum01
20870;VT021731.GAL4@attP2;TP12013001L16Sum01
20871;VT021855.GAL4@attP2;TP12013001L17Sum01
20874;VT056781.GAL4@attP2;TP12013001L20Sum01
20875;VT012299.GAL4@attP2;TP12013001L21Sum01
20878;VT058381.GAL4@attP2;TP12013001L25Sum01
20880;VT005703.GAL4@attP2;TP12013001L27Sum01
20881;VT037881.GAL4@attP2;TP12013001L28Sum01
20884;VT044642.GAL4@attP2;TP12013001L31Sum01
20886;VT000808.GAL4@attP2;TP12013001L33Sum01
20888;VT014919.GAL4@attP2;TP12013001L35Sum01
20891;VT016646.GAL4@attP2;EB22R1GR1B1L6301
20894;VT003469.GAL4@attP2;EB22R1GR1B1L5901
20897;VT062232.GAL4@attP2;EB22R1GR1B1L5601
20898;VT022024.GAL4@attP2;EB22R1GR1B1L5301
20899;VT048651.GAL4@attP2;EB22R1GR1B1L5101
20902;VT062636.GAL4@attP2;EB22R1GR1B1L4801
20904;VT040008.GAL4@attP2;EB22R1GR1B1L4501
20908;VT048711.GAL4@attP2;EB22R1GR1B1L3901
20910;VT010279.GAL4@attP2;EB22R1GR1B1L3701
20913;VT015724.GAL4@attP2;EB22R1GR1B1L3301
20915;VT034796.GAL4@attP2;EB22R1GR1B1L3101
20917;VT012443.GAL4@attP2;EB22R1GR1B1L2601
20920;VT034269.GAL4@attP2;EB22R1GR1B1L2201
20921;VT004431.GAL4@attP2;EB22R1GR1B1L1801
20925;VT033008.GAL4@attP2;EB22R1GR1B1L1301
20926;VT015722.GAL4@attP2;EB22R1GR1B1L1201
20928;VT032776.GAL4@attP2;EB22R1GR1B1L0701
20929;VT031176.GAL4@attP2;EB22R1GR1B1L0301
20931;VT014580.GAL4@attP2;TP12020201L01Sum01
20934;VT009570.GAL4@attP2;TP12020201L04Sum01
20935;VT038154.GAL4@attP2;TP12020201L05Sum01
20937;VT033485.GAL4@attP2;TP12020201L07Sum01
20939;VT057237.GAL4@attP2;TP12020201L09Sum01
20941;VT049105.GAL4@attP2;TP12020201L12Sum01
